design,control_unit,screening_pre_distance,sc_weight,sdid_unit_weight
province_ocup4d,Segovia::9443,0.14016622329748724,0.0018920177849234756,0.002313901173157681
province_ocup4d,Murcia::7193,0.15448930064703512,0.002092835032509103,0.0023138556057486974
province_ocup4d,Huesca::3321,0.23397295233397425,0.002317666790904135,0.0023138222511806146
province_ocup4d,Navarra::7122,0.22529476868108084,0.002378375438580431,0.0023023901089088803
province_ocup4d,"Rioja, La::5000",0.2227077488118457,0.001989417600345797,0.002302373799975082
province_ocup4d,Cantabria::3132,0.09200252836746373,0.0020450762678772324,0.0022916175489246077
province_ocup4d,Albacete::7122,0.18389748512394608,0.0018642389377000214,0.0022838878662425617
province_ocup4d,Cádiz::7522,0.16536473448857042,0.0018165031048685166,0.0022796242042874824
province_ocup4d,Santa Cruz de Tenerife::7892,0.14753904866548756,0.0019434333793601584,0.00227663800424221
province_ocup4d,Huesca::3713,0.22559488078389317,0.0021625044893445536,0.002270115997459394
province_ocup4d,Asturias::2443,0.19407627320517912,0.0017789822234671473,0.0022521694185995756
province_ocup4d,Pontevedra::2469,0.2207686590918256,0.0019194813190735105,0.002251808383088821
province_ocup4d,"Rioja, La::3325",0.18975894536281832,0.0018169546668889472,0.0022503618049795203
province_ocup4d,Ourense::2911,0.16287191964522862,0.002057365691792218,0.002243251598823655
province_ocup4d,Jaén::2465,0.2115540122959381,0.001927613658778864,0.0022314029668260536
province_ocup4d,Murcia::7811,0.18706474884740243,0.0020171286590470456,0.002224383674545612
province_ocup4d,Ciudad Real::4443,0.1933891487412681,0.0021306930090347095,0.0022221622936369756
province_ocup4d,"Palmas, Las::1422",0.20448320228773487,0.0019984364581427418,0.002219018277427497
province_ocup4d,Bizkaia::7705,0.22947188996143145,0.0016886710693369887,0.0022038917074774446
province_ocup4d,Pontevedra::2461,0.22246134008118765,0.0021033663562886958,0.002202390891105878
province_ocup4d,Guadalajara::8191,0.15644553125082522,0.0019755890949016094,0.00219787895350553
province_ocup4d,Bizkaia::0020,0.18060156558735208,0.0019485964256308432,0.002195569515160897
province_ocup4d,Segovia::8153,0.2236495287340512,0.0018467268614212,0.0021953660826664564
province_ocup4d,Ciudad Real::8144,0.15589342680452034,0.0018823152942122488,0.0021947761234600753
province_ocup4d,Jaén::7837,0.15577951478649338,0.0020044381532035747,0.0021903845001792913
province_ocup4d,Zamora::7521,0.22615868091532534,0.0020511481915494885,0.0021896180986359748
province_ocup4d,Pontevedra::7837,0.1727228918161582,0.0017333906492544096,0.002183568110875462
province_ocup4d,"Balears, Illes::5892",0.17825989060410438,0.0018640170053359321,0.002182110720539913
province_ocup4d,Valladolid::7707,0.21215421045265276,0.0019431439860010985,0.0021820318563666157
province_ocup4d,Navarra::8201,0.14660572713005462,0.0019187426537237316,0.002180986939697932
province_ocup4d,Ávila::6209,0.2056774918837146,0.0016274359070837915,0.0021802463028540464
province_ocup4d,Cantabria::2436,0.19293021386637813,0.0019241484700541509,0.0021738694530164795
province_ocup4d,Barcelona::3629,0.13855416002558943,0.0019026857909612116,0.0021718808773674133
province_ocup4d,"Balears, Illes::2424",0.19429098829372113,0.0016854500782184378,0.0021706859245673653
province_ocup4d,Guadalajara::3833,0.19207016083729248,0.0020395327455038402,0.0021622211755057807
province_ocup4d,Ciudad Real::7293,0.20362656199005316,0.0017876091669280704,0.002152608986797911
province_ocup4d,Gipuzkoa::8193,0.20247415521316792,0.0018837571240948481,0.0021517380366880977
province_ocup4d,Gipuzkoa::2154,0.13002283872978898,0.0022567700166517416,0.0021452180380291596
province_ocup4d,León::3833,0.19124002310101268,0.001735732968700066,0.0021443185206520966
province_ocup4d,"Coruña, A::5892",0.20697868082684912,0.001861208337634747,0.002139508565122531
province_ocup4d,Murcia::9434,0.17453517681280512,0.00165166171915031,0.0021303741317968096
province_ocup4d,Almería::9223,0.11961504159002496,0.0017724682602590757,0.002123305612881513
province_ocup4d,Valencia/València::3204,0.22881953931910937,0.0021340692370917466,0.0021182507593812284
province_ocup4d,Salamanca::9530,0.2042341691972249,0.0017190573437975048,0.00211703151522926
province_ocup4d,Huesca::8132,0.11244266131003833,0.0018891834434572893,0.0021169285272804373
province_ocup4d,Almería::9441,0.19186600381957541,0.00213240253825533,0.002113693419540367
province_ocup4d,Alicante/Alacant::2465,0.15159362857977143,0.00205789900941532,0.002112686310703983
province_ocup4d,Almería::2911,0.15680039000419901,0.0017459012296335609,0.002109224348707074
province_ocup4d,Huelva::8113,0.20816542954747508,0.001697707298651114,0.0021044039664409025
province_ocup4d,Zamora::4424,0.17744774280287384,0.0019413461570397964,0.00210306739315707
province_ocup4d,Murcia::4446,0.1338542581232882,0.001876666430996565,0.002090847202989863
province_ocup4d,Palencia::3126,0.2261518476504598,0.0017620542886484898,0.0020858113086792036
province_ocup4d,Cádiz::2461,0.22661965898522135,0.001544483207368418,0.0020840854638521913
province_ocup4d,Navarra::7293,0.23499960102169679,0.0019791309100349592,0.002082226463145059
province_ocup4d,Bizkaia::3135,0.2302840067179514,0.0018170253509601463,0.0020809332542745997
province_ocup4d,Bizkaia::2158,0.23223228030460144,0.0019357061180801857,0.002075388355694799
province_ocup4d,Pontevedra::6209,0.19031728183371846,0.0015785004602521175,0.0020740000625247166
province_ocup4d,Almería::7835,0.1674960561899245,0.0016186233030041329,0.0020621756041353037
province_ocup4d,Palencia::3715,0.17736746774028633,0.0016287219177174225,0.002050607114527907
province_ocup4d,Segovia::7111,0.2242183307665748,0.0015912447843721886,0.0020502767046949
province_ocup4d,"Coruña, A::8151",0.10882157191923124,0.0017976818512621116,0.002043682809918472
province_ocup4d,Gipuzkoa::0011,0.23121440865308834,0.0016586703413657923,0.0020378331443289895
province_ocup4d,Almería::5993,0.1800544642999831,0.001977862188664326,0.0020367997282289036
province_ocup4d,Córdoba::9222,0.1918318424031755,0.0017094495686007336,0.002035311326905134
province_ocup4d,Lleida::8151,0.17945723526744098,0.001622867853972967,0.002034995633181019
province_ocup4d,Zamora::8332,0.19886261157510032,0.001615577668113318,0.0020335096568731476
province_ocup4d,Girona::3326,0.17933326382451423,0.0018769986276000385,0.0020319681474110325
province_ocup4d,Zamora::7191,0.10344152730306154,0.001769736551866171,0.002024691444804848
province_ocup4d,Zaragoza::3329,0.16068095081920464,0.0017850827600815447,0.0020178743020681537
province_ocup4d,Girona::7702,0.1321181462244373,0.0018478540001701513,0.0020136868583463413
province_ocup4d,León::3321,0.15969881623705412,0.0016466318542032825,0.0020047121595642243
province_ocup4d,Palencia::7531,0.13249296964453477,0.0016223441655107262,0.0019989898713052567
province_ocup4d,Burgos::6205,0.1532827083484142,0.0015658496734838165,0.001998816575624943
province_ocup4d,Toledo::6203,0.08878158104694063,0.001662849725131798,0.0019953926214496286
province_ocup4d,Cuenca::3314,0.21325303255501002,0.0014945642968137807,0.0019918130107206902
province_ocup4d,Córdoba::8131,0.14047161183904996,0.0016729398896320133,0.0019877355432236354
province_ocup4d,Ciudad Real::3209,0.17724357386358647,0.0017441412110569302,0.0019852815985126277
province_ocup4d,León::7835,0.2140159035867036,0.001613072130013024,0.00198421382770462
province_ocup4d,Sevilla::9434,0.19419636988056588,0.0017093625597493578,0.0019829178784544974
province_ocup4d,Murcia::3329,0.14124803294398644,0.0017302720120947743,0.0019810949885842887
province_ocup4d,Badajoz::3711,0.1487554429856628,0.0016157892187209392,0.0019771456783068846
province_ocup4d,Albacete::7321,0.14114087566422964,0.0017601833712411954,0.0019766473156208296
province_ocup4d,Asturias::7832,0.162916698850983,0.0018309697640475403,0.0019756064376039084
province_ocup4d,Asturias::7315,0.10459659839418722,0.0016055445510033076,0.001973410935522974
province_ocup4d,Cantabria::2473,0.11863576161551329,0.0017953234328089128,0.001973195107166557
province_ocup4d,Salamanca::7837,0.13819865883725535,0.0014813107986549842,0.0019716386867602406
province_ocup4d,Barcelona::7894,0.11617618672834029,0.0017783455875018624,0.0019654892989727567
province_ocup4d,Alicante/Alacant::8132,0.21186734284464728,0.0017250485760032196,0.001965160404852713
province_ocup4d,Zamora::3831,0.1796814903276252,0.0015066060428810867,0.0019612877984799865
province_ocup4d,Ciudad Real::2466,0.1544846403932001,0.0017857095516520954,0.001951749319213538
province_ocup4d,Asturias::2151,0.22852453047726226,0.0016803979115429578,0.0019500758041355074
province_ocup4d,León::2436,0.1823139794353953,0.001959963827303793,0.0019440623469339834
province_ocup4d,Córdoba::4443,0.22346593198881165,0.0017026253143191629,0.0019376836925021747
province_ocup4d,Teruel::7703,0.22374885233849556,0.0015233359495820339,0.0019275147822567721
province_ocup4d,Lugo::7622,0.17747863726765464,0.0017122201766989796,0.0019152605041962978
province_ocup4d,"Coruña, A::2151",0.2290518540337817,0.001619780588276442,0.0019068844311172267
province_ocup4d,Lleida::9441,0.16695602913205962,0.0015698112008525021,0.0019020292877349216
province_ocup4d,"Coruña, A::7222",0.20595906175613685,0.0018525318652627294,0.0019016972297114297
province_ocup4d,Melilla::9441,0.1679334485136712,0.0017935743641967882,0.0018945184992624335
province_ocup4d,"Palmas, Las::5892",0.14312883551592098,0.0015031776928039447,0.0018938840056091273
province_ocup4d,Gipuzkoa::2159,0.22685065651530562,0.0013224745586675618,0.0018921385288700665
province_ocup4d,Navarra::2443,0.1771289885120263,0.0016760239879987193,0.001891458810234734
province_ocup4d,Cádiz::1212,0.19019321612068904,0.0017290381404718215,0.0018911178129064283
province_ocup4d,Gipuzkoa::7293,0.2294646632181447,0.001854356408242136,0.0018898162575209413
province_ocup4d,Almería::3734,0.22874090868512859,0.0014203642063460354,0.0018876465453755503
province_ocup4d,Valladolid::7616,0.22566587185187156,0.00173614255705182,0.0018852872772402542
province_ocup4d,Almería::8191,0.23290370460446524,0.0016136485251345028,0.001883763200594835
province_ocup4d,Cantabria::3711,0.1568235020091488,0.0014613404303169802,0.0018815109777897236
province_ocup4d,Córdoba::8141,0.23423231348392887,0.0016670551253834382,0.0018727668905672314
province_ocup4d,Málaga::1112,0.13179698087895128,0.0017903520473284745,0.0018719450425279522
province_ocup4d,Salamanca::2911,0.1769832478666731,0.001750153308562636,0.0018684039083280471
province_ocup4d,Almería::3151,0.16614475606075968,0.0016899663445028603,0.0018675257617819904
province_ocup4d,Cádiz::9530,0.15144421847714182,0.0015855424610832381,0.0018649067915990792
province_ocup4d,Huelva::8160,0.21052003432424177,0.0015050912394850686,0.0018607057907661304
province_ocup4d,Sevilla::7295,0.15285481266612594,0.0018642372089753476,0.0018605256312944824
province_ocup4d,Bizkaia::5993,0.12555170495247223,0.0017970281328748233,0.0018578095473522458
province_ocup4d,Palencia::2424,0.19209147443197436,0.0016023825379356523,0.0018550065250082758
province_ocup4d,Madrid::6205,0.21088726185768483,0.0014026473765257241,0.0018543336734586767
province_ocup4d,Tarragona::6203,0.2084535087702747,0.0015522626488118228,0.0018516556984203311
province_ocup4d,Cuenca::8332,0.1321781567976777,0.001545853098909885,0.001843178368597118
province_ocup4d,Castellón/Castelló::1422,0.18401773595929294,0.0014248521630659719,0.0018329464552499304
province_ocup4d,Murcia::6421,0.19727189044475252,0.0019307671196708207,0.0018281888789767947
province_ocup4d,Palencia::7240,0.13055797027616803,0.0018326596265057728,0.00182760731052074
province_ocup4d,Cantabria::7616,0.19248927557208886,0.0014756277249511496,0.001827386916764327
province_ocup4d,Valencia/València::7295,0.1570782683847479,0.0016037698692774956,0.001823871712652425
province_ocup4d,Girona::7835,0.19178644803260272,0.0015092011943169921,0.0018193418289643472
province_ocup4d,"Coruña, A::7891",0.2230457386811049,0.0016566131526090952,0.0018189507823348366
province_ocup4d,Valladolid::7294,0.15238804808794112,0.0015919039987646255,0.001813247908815067
province_ocup4d,"Rioja, La::8170",0.11493394971472437,0.0017815228928338188,0.001810445726535297
province_ocup4d,Málaga::8156,0.07234363122138561,0.0015777768478333813,0.0018018122730866924
province_ocup4d,"Rioja, La::7212",0.19831595784214234,0.001958437359393843,0.0017955685683352682
province_ocup4d,Guadalajara::3123,0.18063492663505093,0.0015574420722186918,0.0017950933758173278
province_ocup4d,Pontevedra::7222,0.11842913407372546,0.0016790955361182323,0.001791120936641939
province_ocup4d,Bizkaia::8193,0.1013597128276912,0.0016648412733263848,0.0017887406704808248
province_ocup4d,Barcelona::3151,0.21203946857772418,0.001697992884512307,0.001786591378303434
province_ocup4d,Navarra::6209,0.2349765510865082,0.0016820740777180668,0.0017851127607003752
province_ocup4d,Sevilla::8144,0.23067341229557775,0.0017657777601827298,0.0017843234490427734
province_ocup4d,Santa Cruz de Tenerife::8141,0.12640351651721185,0.0016161893003641358,0.0017830765203741708
province_ocup4d,Jaén::3316,0.175220161149764,0.0016065453253715967,0.0017805216598314826
province_ocup4d,Pontevedra::8431,0.12099264253937808,0.0015971521641564164,0.0017761318774755226
province_ocup4d,Santa Cruz de Tenerife::3209,0.15451321385208397,0.0017482664451239072,0.0017743435252617205
province_ocup4d,Pontevedra::7623,0.18596744990764105,0.0014454535812462891,0.0017711155448035974
province_ocup4d,Sevilla::8143,0.13906161884245447,0.0016330764375208377,0.001768273976960434
province_ocup4d,Barcelona::6202,0.16599759022670177,0.001616387202899261,0.0017678631882140378
province_ocup4d,Burgos::7702,0.19343742435835357,0.0015614781472408832,0.001765716113268532
province_ocup4d,Badajoz::8170,0.1873911493931491,0.0013672159045930179,0.0017648214018405925
province_ocup4d,Gipuzkoa::5893,0.21431915032890395,0.001242694644123975,0.0017626292358677753
province_ocup4d,Granada::2443,0.1995288685750694,0.0017838115416822864,0.0017592126354297503
province_ocup4d,Segovia::3123,0.120274563751147,0.0015630581498208322,0.001756281677255652
province_ocup4d,Teruel::8202,0.2345608753154473,0.0015197447123114257,0.0017537779871204726
province_ocup4d,Araba/Álava::2911,0.2143221838133019,0.0016979410653093325,0.0017504965638683353
province_ocup4d,Valencia/València::3152,0.1865156366270469,0.0015051066919171642,0.0017499025189341027
province_ocup4d,Bizkaia::7835,0.11809895996969844,0.001649972197547995,0.001748769434687337
province_ocup4d,"Coruña, A::7193",0.1902930737587607,0.0014396475994530222,0.0017437860744098106
province_ocup4d,Cádiz::9434,0.12409347031780131,0.001498789377958754,0.0017407936120392784
province_ocup4d,Santa Cruz de Tenerife::9434,0.2066399654200464,0.0014121303108389671,0.0017378332705484032
province_ocup4d,Huelva::9441,0.155858250111567,0.0015294528104244705,0.0017335547451189197
province_ocup4d,Albacete::4442,0.21153420933859754,0.001557558836086716,0.0017332758057596455
province_ocup4d,Tarragona::7614,0.1476744643663135,0.0016138762541085734,0.001733054882763384
province_ocup4d,Ciudad Real::0020,0.1459473488062121,0.0016274033654881603,0.0017285565166680927
province_ocup4d,Almería::8340,0.16755084729763595,0.0014906704867443403,0.0017239006285862844
province_ocup4d,Sevilla::7324,0.1723761300933694,0.0016191151476672575,0.0017231592000182434
province_ocup4d,Granada::3533,0.1047032202742614,0.0015856518999068018,0.0017195639819485218
province_ocup4d,Palencia::3732,0.1846239338506758,0.0014889848818245442,0.0017082045897067039
province_ocup4d,Albacete::5893,0.14232113987939354,0.001631778679361879,0.0017077328834190395
province_ocup4d,Ciudad Real::7623,0.16673929447711824,0.0016821795890909494,0.0017062537134514483
province_ocup4d,Salamanca::7314,0.146517789644798,0.0016009821371660727,0.0017047651816541323
province_ocup4d,Toledo::0020,0.21967180319190907,0.0015018598628066336,0.0017035080867557476
province_ocup4d,Badajoz::4442,0.12656020459532621,0.0015097848978116912,0.001701232578551442
province_ocup4d,Badajoz::8114,0.10356738580483171,0.0014578953364754548,0.0016909113721415307
province_ocup4d,Palencia::8170,0.1066464476970248,0.0014505062937071103,0.001680481717614091
province_ocup4d,Almería::8114,0.18368451378053893,0.0015439347559227878,0.0016778528454200778
province_ocup4d,Castellón/Castelló::7222,0.14852863745026584,0.0017096345262918938,0.0016777187536703023
province_ocup4d,Huesca::7313,0.2303716898514819,0.0014997635234341154,0.0016752824904855577
province_ocup4d,Alicante/Alacant::7324,0.23369915493687074,0.001569817912282199,0.0016701519358574453
province_ocup4d,Guadalajara::8160,0.16343215909120887,0.0014075755196302539,0.0016691579093909834
province_ocup4d,Cantabria::7623,0.16607955763200502,0.0016815981190855314,0.0016688272279462015
province_ocup4d,Toledo::8131,0.2016660899388221,0.0015578210634066593,0.0016684686062629142
province_ocup4d,"Coruña, A::2443",0.18592878392385986,0.0013798229357794756,0.0016677139884972696
province_ocup4d,"Balears, Illes::3711",0.1528520706328431,0.0016337046068374463,0.0016656622489866987
province_ocup4d,"Palmas, Las::7611",0.20001509960993075,0.0015648210219360893,0.001664802175935853
province_ocup4d,Madrid::3125,0.158179896937907,0.001485130150808869,0.0016645003329040296
province_ocup4d,Valencia/València::7612,0.14050627477939828,0.001467432101401812,0.0016609506844646432
province_ocup4d,Palencia::9443,0.2115985005454004,0.0014754309645697954,0.0016550192919867741
province_ocup4d,Valladolid::7705,0.21761149068235092,0.0015854798190422642,0.0016519038589883242
province_ocup4d,Murcia::8431,0.19561534182461973,0.0015179002961622872,0.0016506234064604134
province_ocup4d,Jaén::9530,0.20257969563325978,0.0014164520626355347,0.0016455407693067958
province_ocup4d,Córdoba::4442,0.1673079097391381,0.0014959205371821056,0.0016414726081971595
province_ocup4d,Gipuzkoa::4442,0.1151331605114922,0.0015404708369212434,0.0016356582664163232
province_ocup4d,Lleida::8191,0.2255169599273919,0.0015768068468003955,0.001634711625495297
province_ocup4d,Zamora::3126,0.1710121637488603,0.0015992326046843633,0.001626937109319854
province_ocup4d,"Palmas, Las::3209",0.21543192609028522,0.0016221755455537758,0.0016218845735358203
province_ocup4d,Murcia::3331,0.15481793072613903,0.001632428015638007,0.0016162684030514329
province_ocup4d,Araba/Álava::3316,0.22542435708736924,0.001542786538173517,0.00161592241673142
province_ocup4d,León::3722,0.22928988373268483,0.0014140742033123762,0.0016153478992812246
province_ocup4d,Tarragona::3734,0.18641700718654614,0.0015143677433226,0.0016125797164197376
province_ocup4d,Málaga::8141,0.13800049979509577,0.001341435082382323,0.0016099462308520197
province_ocup4d,Toledo::8311,0.16869788005523362,0.0014198479243212843,0.0015997499627155292
province_ocup4d,Jaén::7623,0.1359455690259859,0.0015766638976126989,0.001598693374334412
province_ocup4d,Granada::8156,0.14900610997225336,0.0015461054396284704,0.0015971021576497446
province_ocup4d,Toledo::2435,0.21383907296519875,0.0013736998765720041,0.0015963138829624582
province_ocup4d,Cantabria::3152,0.12010054735521827,0.0016132360531673571,0.0015962100527565715
province_ocup4d,Tarragona::3339,0.23291805816852362,0.0014629916123917188,0.0015956173949660092
province_ocup4d,Huesca::3325,0.15989929382266463,0.0015126393876933948,0.0015927536576613927
province_ocup4d,Alicante/Alacant::2464,0.1836013809506455,0.0014965438262750357,0.0015909813269326541
province_ocup4d,Gipuzkoa::3151,0.17470593108888083,0.0014833815288487718,0.0015909683159615697
province_ocup4d,Almería::3316,0.18536938885322982,0.0014197308299570195,0.0015907472349158578
province_ocup4d,Gipuzkoa::7212,0.19065370522000827,0.0014263438201889025,0.001589028257584347
province_ocup4d,Valladolid::6209,0.17438801061022946,0.0014459376229381123,0.0015845449980998842
province_ocup4d,Cádiz::7623,0.13885197847441905,0.0014420981085321784,0.0015785230007536964
province_ocup4d,Guadalajara::7531,0.22805591542756115,0.0012652700453969078,0.0015784644597458038
province_ocup4d,Ourense::7191,0.14266445307530642,0.0014491298423902625,0.0015783635124544872
province_ocup4d,Pontevedra::2151,0.16547578641387525,0.0013961782945526322,0.001577816011147211
province_ocup4d,Alicante/Alacant::3324,0.16854184756748414,0.0013681011005777957,0.0015774718950454362
province_ocup4d,Jaén::8151,0.2032519267932728,0.0015283970038247584,0.0015670365497845707
province_ocup4d,Tarragona::7294,0.23743898590888757,0.001486584683855097,0.0015658760333886828
province_ocup4d,Valencia/València::7611,0.23093245625900777,0.0012520043604116876,0.0015656362868876473
province_ocup4d,Navarra::4443,0.13676191536519458,0.0016139280150271813,0.0015643909810113175
province_ocup4d,"Palmas, Las::2155",0.1856069864129569,0.0013803592034515803,0.0015496925660851255
province_ocup4d,Ceuta::8331,0.22463598583705685,0.0016401319756831664,0.0015441194072480246
province_ocup4d,Tarragona::3132,0.19318116267006133,0.0013001620016004497,0.0015415603427331264
province_ocup4d,Zaragoza::7193,0.12235993015879752,0.0014228652853330987,0.0015408899397083202
province_ocup4d,"Palmas, Las::7708",0.13744736701839727,0.001353068923420931,0.001540083946272811
province_ocup4d,Granada::8112,0.14462686371601888,0.0014173623899773637,0.0015387459071528444
province_ocup4d,Málaga::8113,0.17163410119585287,0.0013076336898999758,0.0015379002371946294
province_ocup4d,Soria::3110,0.1649159186834459,0.0015350097550325744,0.0015366206706047072
province_ocup4d,Girona::8145,0.168106352173375,0.001412742800418211,0.0015350823738350821
province_ocup4d,Ourense::6203,0.13670872800731584,0.001428458447045289,0.001532814886640997
province_ocup4d,Cádiz::3329,0.17118489239145954,0.001380262396874952,0.0015272032025702195
province_ocup4d,Jaén::9520,0.1506264936591682,0.001361649330989288,0.0015253871599632388
province_ocup4d,Bizkaia::2465,0.16870502629206025,0.0014467369119417553,0.001521740226601938
province_ocup4d,Zamora::4121,0.22387433049240607,0.0014491647910967256,0.0015204506662931181
province_ocup4d,Albacete::7623,0.10658539982647193,0.0013984697069210383,0.0015179074865436782
province_ocup4d,Navarra::7614,0.10434519121229721,0.0012754316868367522,0.0015171458256661718
province_ocup4d,Tarragona::7835,0.15195962891930503,0.0014870424377132724,0.0015124310845232398
province_ocup4d,Zaragoza::6205,0.20140896209420245,0.0013440915675887297,0.0015069230430278884
province_ocup4d,Melilla::3715,0.12488385754549339,0.0013442807076769685,0.0015011852886909198
province_ocup4d,"Coruña, A::3153",0.1501586058683149,0.0016547460695812762,0.0015010572617456136
province_ocup4d,Jaén::3325,0.20052280641783585,0.0013956561755983099,0.0014963290500089664
province_ocup4d,Ávila::7199,0.1907529198253819,0.0012882381882957411,0.0014928866407478089
province_ocup4d,Burgos::8193,0.1969595473766619,0.0015007802118549788,0.0014896616422505602
province_ocup4d,"Palmas, Las::7832",0.16009629192684283,0.0014128972655590509,0.0014893576949659
province_ocup4d,Granada::6202,0.18333794845320797,0.0014052921930499296,0.0014870619742624288
province_ocup4d,Ciudad Real::5893,0.22448081356994304,0.0013757359124682948,0.0014868765390597626
province_ocup4d,Tarragona::2461,0.20372795329801283,0.0013411912465738488,0.0014823593726821088
province_ocup4d,Sevilla::3207,0.17014513108530133,0.0015065578903876837,0.0014808745038787435
province_ocup4d,Barcelona::6203,0.10980619690690659,0.001546425952254889,0.0014797393460231122
province_ocup4d,Cáceres::8141,0.12111191794630015,0.001443537836027044,0.0014790579960496754
province_ocup4d,Burgos::3713,0.2198851248648706,0.001241566399168778,0.0014778842827817694
province_ocup4d,Granada::3734,0.1436406427928887,0.0014780592616433666,0.0014759454433689667
province_ocup4d,Cantabria::8142,0.13323444103520823,0.0014259703830118997,0.001475167967559785
province_ocup4d,"Palmas, Las::8201",0.15980156259920722,0.0014544101921929982,0.001470782788874199
province_ocup4d,Sevilla::6423,0.20952490512077185,0.0013959224491899129,0.0014705752608193852
province_ocup4d,Pontevedra::8151,0.13998591570834545,0.001431386617953453,0.0014682400231609642
province_ocup4d,Zaragoza::7616,0.12242254734779014,0.0014752796823228516,0.0014676801636860411
province_ocup4d,Cádiz::2112,0.1713052162364272,0.0013516751751294308,0.001464672559499389
province_ocup4d,Tarragona::3316,0.17891691158293835,0.0012456478919808537,0.0014641552669899351
province_ocup4d,Alicante/Alacant::3207,0.12760143014922629,0.0013578353959895666,0.0014635673832635347
province_ocup4d,Palencia::3831,0.17699045191369223,0.0013888721034768967,0.0014600045987549191
province_ocup4d,Cuenca::7232,0.08384169438670029,0.0013127942639650852,0.0014577255575125433
province_ocup4d,Toledo::1421,0.17958201149319922,0.001549428154225967,0.0014545841806703457
province_ocup4d,Ourense::7531,0.12370409759123685,0.0014251207652492682,0.00145456954080155
province_ocup4d,"Coruña, A::8192",0.17247909834951866,0.0014121361593571122,0.0014509520532876084
province_ocup4d,Asturias::7892,0.1763967639351124,0.001377485735023994,0.0014486487927783337
province_ocup4d,Girona::7613,0.1973604763387499,0.0013960656610766341,0.0014479102683275479
province_ocup4d,Zamora::8112,0.2220447328477165,0.0016418293324783582,0.0014466069742592623
province_ocup4d,Albacete::8131,0.18559327489199287,0.0014219621558812022,0.0014460299583132217
province_ocup4d,Málaga::3324,0.16259501945453816,0.001326455096599706,0.0014457775590183595
province_ocup4d,"Palmas, Las::6421",0.22577840824329595,0.0016537626094955133,0.0014433026418061217
province_ocup4d,Cáceres::7811,0.21495976594006627,0.0012866899892275093,0.001442224106671242
province_ocup4d,Cantabria::3151,0.15166766778184504,0.0011410864775902828,0.0014406490241107147
province_ocup4d,Zaragoza::7293,0.21001227023205485,0.0013687969980868027,0.001428660087240711
province_ocup4d,Tarragona::7315,0.22524163026337923,0.001216919349297101,0.001423888926936494
province_ocup4d,Burgos::3733,0.1945542551446013,0.0013177592757578824,0.0014236911727389372
province_ocup4d,Murcia::7709,0.22210522296809254,0.0014944973801349585,0.0014194453284638528
province_ocup4d,Cádiz::8145,0.13503338986501995,0.0014192663236522064,0.0014154983363045142
province_ocup4d,Ourense::3833,0.144792611643969,0.0013561587831656756,0.0014139475412630902
province_ocup4d,Valladolid::7322,0.10541149759638388,0.0013697256981968387,0.0014132417182972756
province_ocup4d,"Palmas, Las::7705",0.185879808693816,0.0013183553615039262,0.0014110523731530606
province_ocup4d,Cádiz::8122,0.20265801797035704,0.0012969588755702042,0.0014108900360799493
province_ocup4d,Burgos::7232,0.21185346583379927,0.0012224681132460774,0.001410714347449005
province_ocup4d,Granada::9223,0.187127398313781,0.0013963229007780444,0.0014099322228088478
province_ocup4d,Alicante/Alacant::2157,0.17694080836107637,0.0014472917602517995,0.0014079632604451916
province_ocup4d,Salamanca::3321,0.23091758825763273,0.0013159654272856583,0.001407535595449076
province_ocup4d,Málaga::2151,0.20315426734257291,0.001441364339419259,0.0014054320809149398
province_ocup4d,Cáceres::7614,0.23382632797400357,0.0013644561926808582,0.001400443464841986
province_ocup4d,Málaga::8122,0.11796775620185052,0.0013951791443412498,0.0013969876656083752
province_ocup4d,León::5000,0.18387117085526594,0.001371537282442738,0.0013929849076651259
province_ocup4d,Zaragoza::5892,0.1712354852117604,0.00141140907322846,0.0013912813678896652
province_ocup4d,Toledo::8151,0.11924764554659444,0.0014761293960696275,0.0013858468111583512
province_ocup4d,Segovia::7191,0.20025280524146524,0.0013411166254291896,0.0013849741354297778
province_ocup4d,Granada::9603,0.2201382597722267,0.0015701546958022121,0.0013792334328791836
province_ocup4d,Zaragoza::6209,0.1697064046479429,0.001397766636741313,0.0013768467702794539
province_ocup4d,Cádiz::2155,0.2353589262362672,0.001318568423054539,0.0013690150672204743
province_ocup4d,"Balears, Illes::3329",0.22730203256942205,0.0013673799567071004,0.0013664461231201257
province_ocup4d,Palencia::3713,0.1456398949445857,0.0013651415920091618,0.0013636512464508506
province_ocup4d,Huelva::6422,0.23073158403870955,0.0015120083088811405,0.0013630437367989996
province_ocup4d,Asturias::3734,0.22271881523419543,0.001468108687126443,0.0013611129350795867
province_ocup4d,Alicante/Alacant::8144,0.12467401063624695,0.0013489725593521771,0.0013607342826040196
province_ocup4d,Ciudad Real::8191,0.15348981851617086,0.0013912279011938375,0.0013602685905766195
province_ocup4d,Tarragona::7122,0.13139768079171973,0.0013058659978823094,0.0013584892145488462
province_ocup4d,Cádiz::3209,0.17305999557009313,0.0013699624961677295,0.0013536735918296683
province_ocup4d,Valladolid::8440,0.1841469734713444,0.0012766050428934775,0.001349737832530682
province_ocup4d,Badajoz::6203,0.2274239672092066,0.0012906490018214478,0.001344595235699913
province_ocup4d,Málaga::2483,0.16600567923276602,0.0013849846739729323,0.0013395953936256393
province_ocup4d,Granada::1212,0.23217206946336988,0.0013779602317317513,0.0013373898808614856
