"cno4","occupation_title","period","time_period","event_time","first_treat_period","Y","D_raw","G","D","id"
"2936","Locutores de radio, televisión y otros presentadores","2022-05",17,-4,21,1353,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2022-06",18,-3,21,1212,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2022-07",19,-2,21,976,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2022-08",20,-1,21,855,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2022-09",21,0,21,1526,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2022-10",22,1,21,1597,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2022-11",23,2,21,1403,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2022-12",24,3,21,1131,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-01",25,4,21,1428,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-02",26,5,21,1467,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-03",27,6,21,1258,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-04",28,7,21,765,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-05",29,8,21,1765,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-06",30,9,21,1967,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-07",31,10,21,1038,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-08",32,11,21,1120,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-09",33,12,21,1166,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-10",34,13,21,1398,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-11",35,14,21,1626,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2023-12",36,15,21,1349,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-01",37,16,21,1100,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-02",38,17,21,1277,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-03",39,18,21,1196,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-04",40,19,21,1294,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-05",41,20,21,1314,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-06",42,21,21,1206,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-07",43,22,21,1007,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-08",44,23,21,602,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-09",45,24,21,1162,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-10",46,25,21,1549,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-11",47,26,21,1524,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2024-12",48,27,21,1145,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-01",49,28,21,1056,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-02",50,29,21,1122,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-03",51,30,21,1488,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-04",52,31,21,1021,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-05",53,32,21,1199,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-06",54,33,21,1178,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-07",55,34,21,911,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-08",56,35,21,609,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-09",57,36,21,1123,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-10",58,37,21,1245,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-11",59,38,21,1384,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2025-12",60,39,21,1276,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2026-01",61,40,21,1241,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2026-02",62,41,21,1431,0.0634,21,0.0634,149
"2936","Locutores de radio, televisión y otros presentadores","2026-03",63,42,21,1157,0.0634,21,0.0634,149
"2937","Profesionales de espectáculos taurinos","2021-01",1,-20,21,1,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-02",2,-19,21,2,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-03",3,-18,21,18,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-04",4,-17,21,53,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-05",5,-16,21,41,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-06",6,-15,21,72,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-07",7,-14,21,159,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-08",8,-13,21,215,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-09",9,-12,21,244,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-10",10,-11,21,52,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-11",11,-10,21,33,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2021-12",12,-9,21,13,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-01",13,-8,21,8,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-02",14,-7,21,46,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-03",15,-6,21,181,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-04",16,-5,21,145,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-05",17,-4,21,191,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-06",18,-3,21,306,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-07",19,-2,21,272,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-08",20,-1,21,512,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-09",21,0,21,441,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-10",22,1,21,60,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-11",23,2,21,27,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2022-12",24,3,21,14,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-01",25,4,21,12,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-02",26,5,21,123,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-03",27,6,21,89,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-04",28,7,21,89,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-05",29,8,21,199,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-06",30,9,21,259,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-07",31,10,21,297,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-08",32,11,21,402,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-09",33,12,21,280,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-10",34,13,21,38,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-11",35,14,21,14,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2023-12",36,15,21,9,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-01",37,16,21,12,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-02",38,17,21,135,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-03",39,18,21,68,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-04",40,19,21,118,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-05",41,20,21,145,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-06",42,21,21,240,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-07",43,22,21,405,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-08",44,23,21,440,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-09",45,24,21,364,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-10",46,25,21,115,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-11",47,26,21,28,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2024-12",48,27,21,5,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-01",49,28,21,14,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-02",50,29,21,46,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-03",51,30,21,181,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-04",52,31,21,148,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-05",53,32,21,215,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-06",54,33,21,213,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-07",55,34,21,428,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-08",56,35,21,380,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-09",57,36,21,305,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-10",58,37,21,37,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-11",59,38,21,13,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2025-12",60,39,21,6,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2026-01",61,40,21,13,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2026-02",62,41,21,124,0.0443,21,0.0443,150
"2937","Profesionales de espectáculos taurinos","2026-03",63,42,21,84,0.0443,21,0.0443,150
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-01",1,-20,21,2024,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-02",2,-19,21,2559,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-03",3,-18,21,4400,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-04",4,-17,21,3933,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-05",5,-16,21,6772,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-06",6,-15,21,6233,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-07",7,-14,21,6239,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-08",8,-13,21,8272,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-09",9,-12,21,8195,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-10",10,-11,21,6660,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-11",11,-10,21,6951,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2021-12",12,-9,21,5491,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-01",13,-8,21,2534,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-02",14,-7,21,4402,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-03",15,-6,21,7122,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-04",16,-5,21,3681,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-05",17,-4,21,8365,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-06",18,-3,21,8036,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-07",19,-2,21,9200,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-08",20,-1,21,7627,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-09",21,0,21,10117,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-10",22,1,21,8889,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-11",23,2,21,11035,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2022-12",24,3,21,9173,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-01",25,4,21,6114,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-02",26,5,21,10365,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-03",27,6,21,5076,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-04",28,7,21,4917,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-05",29,8,21,6008,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-06",30,9,21,6419,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-07",31,10,21,7700,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-08",32,11,21,6796,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-09",33,12,21,6680,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-10",34,13,21,10676,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-11",35,14,21,21408,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2023-12",36,15,21,7965,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-01",37,16,21,6901,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-02",38,17,21,8552,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-03",39,18,21,8775,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-04",40,19,21,10031,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-05",41,20,21,10453,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-06",42,21,21,9388,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-07",43,22,21,13468,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-08",44,23,21,10122,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-09",45,24,21,9622,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-10",46,25,21,10632,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-11",47,26,21,8240,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2024-12",48,27,21,9588,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-01",49,28,21,7373,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-02",50,29,21,6901,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-03",51,30,21,10495,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-04",52,31,21,8708,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-05",53,32,21,8967,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-06",54,33,21,14077,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-07",55,34,21,15903,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-08",56,35,21,9179,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-09",57,36,21,11621,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-10",58,37,21,11053,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-11",59,38,21,8440,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2025-12",60,39,21,9787,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2026-01",61,40,21,6390,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2026-02",62,41,21,6128,0.3565,21,0.3565,151
"2939","Artistas creativos e interpretativos no clasificados bajo otros epígrafes","2026-03",63,42,21,9057,0.3565,21,0.3565,151
"3110","Delineantes y dibujantes técnicos","2021-01",1,-20,21,975,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-02",2,-19,21,1059,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-03",3,-18,21,1323,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-04",4,-17,21,1147,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-05",5,-16,21,1161,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-06",6,-15,21,1344,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-07",7,-14,21,1302,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-08",8,-13,21,716,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-09",9,-12,21,1301,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-10",10,-11,21,1225,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-11",11,-10,21,1421,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2021-12",12,-9,21,951,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-01",13,-8,21,1177,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-02",14,-7,21,1342,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-03",15,-6,21,1599,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-04",16,-5,21,1245,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-05",17,-4,21,1324,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-06",18,-3,21,1661,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-07",19,-2,21,1474,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-08",20,-1,21,983,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-09",21,0,21,1507,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-10",22,1,21,1324,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-11",23,2,21,1191,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2022-12",24,3,21,855,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-01",25,4,21,1201,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-02",26,5,21,1117,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-03",27,6,21,1416,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-04",28,7,21,1078,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-05",29,8,21,1143,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-06",30,9,21,1413,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-07",31,10,21,1208,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-08",32,11,21,678,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-09",33,12,21,1112,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-10",34,13,21,1158,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-11",35,14,21,1053,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2023-12",36,15,21,767,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-01",37,16,21,1132,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-02",38,17,21,1039,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-03",39,18,21,947,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-04",40,19,21,1013,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-05",41,20,21,977,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-06",42,21,21,1232,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-07",43,22,21,1233,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-08",44,23,21,690,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-09",45,24,21,1194,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-10",46,25,21,1142,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-11",47,26,21,945,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2024-12",48,27,21,622,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-01",49,28,21,1007,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-02",50,29,21,955,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-03",51,30,21,988,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-04",52,31,21,896,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-05",53,32,21,929,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-06",54,33,21,1240,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-07",55,34,21,1133,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-08",56,35,21,546,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-09",57,36,21,1208,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-10",58,37,21,1091,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-11",59,38,21,955,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2025-12",60,39,21,579,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2026-01",61,40,21,992,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2026-02",62,41,21,888,0,0,0,152
"3110","Delineantes y dibujantes técnicos","2026-03",63,42,21,976,0,0,0,152
"3121","Técnicos en ciencias físicas y químicas","2021-01",1,-20,21,180,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-02",2,-19,21,232,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-03",3,-18,21,176,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-04",4,-17,21,214,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-05",5,-16,21,187,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-06",6,-15,21,227,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-07",7,-14,21,221,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-08",8,-13,21,155,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-09",9,-12,21,211,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-10",10,-11,21,264,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-11",11,-10,21,245,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2021-12",12,-9,21,185,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-01",13,-8,21,210,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-02",14,-7,21,217,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-03",15,-6,21,285,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-04",16,-5,21,163,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-05",17,-4,21,174,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-06",18,-3,21,209,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-07",19,-2,21,198,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-08",20,-1,21,151,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-09",21,0,21,228,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-10",22,1,21,260,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-11",23,2,21,177,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2022-12",24,3,21,147,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-01",25,4,21,222,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-02",26,5,21,205,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-03",27,6,21,231,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-04",28,7,21,164,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-05",29,8,21,177,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-06",30,9,21,163,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-07",31,10,21,158,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-08",32,11,21,129,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-09",33,12,21,208,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-10",34,13,21,163,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-11",35,14,21,143,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2023-12",36,15,21,128,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2024-01",37,16,21,214,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2024-02",38,17,21,211,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2024-03",39,18,21,160,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2024-04",40,19,21,197,0.3148,21,0.3148,153
"3121","Técnicos en ciencias físicas y químicas","2024-05",41,20,21,178,0.3148,21,0.3148,153
